,count,hate_speech,offensive_language,neither,class,tweet
832,3,0,0,3,2,#FreshmanAdvice na ikiwa sio jembe ondoka kwenye traphouseeeeeeee
833,3,0,0,3,2,"Utukufu Isaya Mama aliniuliza ikiwa ninataka brownie nikasema, hapana asante"
834,3,0,0,3,2,"Alisema ni nini kufunga, """
835,3,0,0,3,2,#HOLIDAYSEASONLIVE @ShyGlizzy @ Supply Shy Glizzy Feat Plies - BURE YA THA GANG: http://t.co/pYGOSk0qCP
836,3,0,0,3,2,#FurahaColumbusDay !!!! Ikiwa sio ya #America ................. # KarlMarx asingewahi kufikiria kushiriki # ukoloni na #injuni !!!
837,3,0,0,3,2,#HappyColumbusDay ..... chuki kusikika wote #PETA wasio na huruma na wote ........ lakini #buffalo alikuwa nayo MBAYA ZAIDI kuliko #injuni ..........
838,3,0,3,0,1,#Habok ni mtoto mbaya mmoja hataki kufanya fujo na #TNA IMPACT yake
839,3,0,3,0,1,#HellYeah RT @BaconGawd # Hakuna RT @HuffingtonPost Happy Fall! Malenge Spice Oreos wako hapa http://t.co/2prvsKantE http://t.co/hleYm0YC29
840,3,1,2,0,1,"#SalamuBrookland! Tuko hapa kwenye ufunguzi wa @MonroeStMarket! Kutumikia sampuli za bure za cider, slider za vegan, brownies! http://t.co/BW9uYtLQu1"
841,3,0,3,0,1,"# Roho Mtakatifu Yoshua 1: 3 Kila mahali atakapokanyaga mguu wako, nimekupa kama nilivyomwambia Musa."
842,3,0,3,0,1,#Uaminifu saa ya majembe ya shule ya kati ilikuwa ikiniita shujaa wa Mandingo
843,3,0,3,0,1,#Usiwe na Wakati Kwa Majembe ya Ratchet.
844,3,0,3,0,1,#NatumainiSiku moja kwamba majembe haya wanapata tu uhusiano wao badala ya kuharibu wengine
845,3,0,2,1,1,"#FunguaNa na Rangi Hekima pussies za RINO, viongozi wa kweli kama Rand, Cruz, Lee, Bachmann n.k kweli wapo. Pambana au nenda nyumbani. #TeaParty"
847,3,0,3,0,1,#IU 8 sawa taifa # mabingwa wa soka ya chuo kikuu! Wow! #maafisa wakuu #hoosiers & # 9917; & # 127942;
848,3,0,0,3,2,"#IU inapaswa kunifanya mwanafunzi wa heshima, id kuwa baridi sana kuliko wanafunzi wengine wa kimataifa. nina kadi yangu ya mpira wa miguu! #wakuu"
849,3,1,2,0,1,"#IfThePurgeWasReal ningekuwa kahaba bora na madam MILELE. Hei, ikiwa una pussy, haupaswi kuvunjika, sawa? LMAO JK"
850,3,2,0,1,0,#Tukiwa Tarehe mimi hula da pussy bora kuliko msagaji.
851,3,3,0,0,0,#InMiddleSchool nilikuwa mnene kama kuzimu na nilikuwa fagot wa bendi. Asante mungu nilicheza michezo baada ya darasa la 6 na sikukaa kwenye bendi
852,3,0,1,2,2,"#Siku ya Watu wa Asili ......... sawa. Kwa sababu hizi # ngozi nyekundu zilikuwa na #wachoraji wengi, sivyo? nomg. #nyota"
853,3,0,0,3,2,# Watu wa AsiliSiku HAHA !!! Wewe fuckin 'umepungua commies !!!!! Hunter Biden anapenda snortin 'kwamba PYGMIE FAIRY VUMBI sio yeye? #libali
854,3,0,3,0,1,#Iowa imejaa takataka nyeupe
855,3,0,3,0,1,#Iraq gov askari walipewa kushindwa kali na #ISIS huko Saqlawiya - kuna gumzo juu ya wanajeshi 300 waliopotea & amp; Jihadis akijaribu juu yake
856,3,0,0,3,2,#YesuKristo alikuwa SAWA & gt; Ndio maana #bawa zilimuua. #PERIOD # MwanaOfGod & gt;
857,3,0,3,0,1,#KanyeShrug lol & # 8220; @ShainaRakia: Thots kuwa kama & # 128073; RT @ SMCo71: @ShainaRakia kitu kizuri tu viboko hivi vinaweza kutoa & # 128514; & # 128514; & # 128514; & # 8221;
858,3,0,3,0,1,#Lingo ili nicoli za A1 ziwe Tryn kuongea kama mimi
859,3,0,0,3,2,"#Kutaja majembe kama ya kufikiria kuwa mabaya hata ikiwa ni hayo nitamwambia ""jamaa tulia u wastani"""
860,3,0,0,3,2,#MessageToMyFutureSpouse u bora kupika na kunisafishia kitoto. Nitakupa pesa zangu zote lakini mimi si safi katika vyombo na naunda sahani yangu mwenyewe.
861,6,0,6,0,1,#Minnesota imejaa takataka nyeupe
862,3,0,3,0,1,#MaoniYangu Asiyopendwa Maoni ya Uhispania hunyonya Dick na 11 na huwa na watoto na 15 kwa sababu tayari wako sawa na wamevaa ujinga.
863,3,0,1,2,2,#NL Q.U.E.E.N. Na kukumbushwa: Bado sipati kwanini Janelle Monae anafadhaika sana hivi kwamba watu wanafikiria yeye ni malkia ..
864,3,2,0,1,0,"#NP ""Karne"" ~ FOB"
866,3,0,2,1,1,#Siku yaKitaifa ... hakika. Sherehekea vifo vya ndege zaidi ya BILIONI 1 na uilaumu kwenye #badaliko la hewa wewe #jamaa.
867,3,0,0,3,2,#Sifa? Sawa. Nitasema mara moja tu. COMB ndevu yer. #lol #wiggers
868,3,0,0,3,2,#Kucheza sasa: BT feat. Tori Amos - Blue Sky (redio hariri) mnamo # 1069TheArrow - http://t.co/R5wuXA9jB6
869,3,0,0,3,2,#Kucheza sasa: Nyeupe Kubwa - Mara baada ya Kuumwa Mara mbili Aibu kwenye # 1069TheArrow - http://t.co/R5wuXA9jB6
870,3,0,2,1,1,#Kucheza sasa: Ian Hunter - Mara baada ya kuumwa mara mbili aibu kwenye # 1069TheArrow - http://t.co/R5wuXA9jB6
871,3,0,3,0,1,#Kucheza sasa: Milango - WASP (Texas Radio na Big Beat) mnamo # 1069TheArrow - http://t.co/R5wuXA9jB6
872,3,0,0,3,2,#OOMEF alikuwa na huyo YEAH !! ... i kno yeye pussy alipiga ile nigga nyingine ili kuweka pete juu yake .... & # 128564; & # 128564;
873,3,0,3,0,1,#PekeeInAMichaelMyersMovie kitita kinaendesha mbio za mita mia kwenye hii niqqa AMBAYE KWA KWELI ANachukua MUDA WAKE AKITEMBEA & amp; bado unauawa
874,3,0,3,0,1,#PDPLive ni tarehe 10 Novemba. Pata tikiti zako za ndege mapema kutoka http://t.co/7xcL4Kyiuv @LifeOfShan http://t.co/ZcnP1ljoOW
875,3,0,0,3,2,#PacerNation 4/4 barabarani! Njia kamili ya kuendelea baada ya #iubb kumaliza #NBA #Pacers #indiana #hoosiers
876,3,0,3,0,1,#WatuWanaepuke
877,3,0,3,0,1,"Valerie Jarrett, kwa hivyo ninadhibiti mawazo yangu kwa kumpiga kofi. """
878,3,1,2,0,1,# WatuWaleWamefanyaMy2013 ndugu yangu mdogo na ninachukia kukubali lakini @DirkAlisic na anajua kwanini. lakini yeye bado ni lil lil. kutomba wewe!
879,3,1,2,0,1,"#QTNA RT @ Meja_K8: Je! Ni vipi vinauma kunyonyesha maziwa ya mama na pete za chuchu? & # 128563; & # 128534; """
880,3,0,3,0,1,"# SwaliIjiulizeMimi mwenyewe kwanini ni lazima nipigie jembe hili tuh kutatua jambo, ima liachane .............. huwa huwa sijisikilizi"
881,3,0,3,0,1,"""amefanye hivi na hivi"""
882,3,0,3,0,1,"Covington anasoma majibu & amp; anamdhihaki FBI, Andy kwenye Siasa Halisi, Liv juu ya kuamka kwake, Gretchen"
883,3,0,3,0,1,"http://t.co/t9JyhAncPR """
884,3,0,3,0,1,#RayRice ni mjinga. #Kusema Tu
885,3,0,3,0,1,#RayRice bado ni mtoto. @NFL imekosea hii. Mashabiki wa wanawake wanapaswa kuwa wazi! #Hakuna Visingizio
886,3,0,3,0,1,# SababuTunapenda Kuwa Pamoja ikiwa ungekuwa ukiongea na nig yangu au ulipiga homies
887,3,0,3,0,1,"# SababuKwa nini TusipateKupanda Wewe ni jembe. Acha kuzingatia dick ya kunyonya, zingatia utajiri"
888,3,0,3,0,1,#Sayansi ya Uasi ...... YAKE JUU YA KUSHIRIKI # whaddup & gt; #vifungo. Sio juu ya kubandika #windurbines kama mtoto wa kijiko cha petin .....
889,3,0,3,0,1,"#RebelScience ...... inatumia MWANAMKE HALISI kama maabara ya uhandisi maumbile kwa ""miamba yote ya asili"" ..... au kitu ...... #gaggot #rome"
890,3,0,3,0,1,"#RedSox, zingatia #Orioles ambayo ilikutoa mwaka jana, na sio chuki yako kwa #Yankees kwa miaka ya ujana! LOL!"
891,3,0,1,2,2,#Tengeneza tena na #granny DCYOUNGFLY Dirtymoney24 #TeamIgnat #HoodComedy alaani huyo mtoto BAB !!!! hiyo ni Kubwa ... https://t.co/mgr10pz8iJ
892,3,0,1,2,2,#Royals 2-1 !! Ajabu. Tayari kwa kufagia kesho kwa O's zilizopangwa. #Yankees 4ever isipokuwa mwezi huu.
893,3,0,3,0,1,#Falme za kifalme Milwaukee zilimwacha Yost aende. Sasa walitamani wasingesababisha kunyonya. Vipi sasa? Yeye ndiye mtu anayeshinda au kupoteza. Yankees moto Girardi & # 128073; Yost
894,3,0,3,0,1,#RuinAComedian @midnight Charlie Lapdance
895,3,0,3,0,1,#RuinADessert @ Malkia wa Fairy usiku wa manane. nomg & gt; Nilipiga tena nguo ya #Obama ...............
896,3,0,3,0,1,#Piga kelele kwa kila mtu anayefuata nicca !!
897,3,0,3,0,1,#Paza sauti kwa #Nitoka yangu niccas! #Salamu
898,3,0,2,1,1,#Piga kelele kwa niccas zangu za #MackTown!
899,3,0,3,0,1,#Paza sauti kutoka kwangu nikcas 47! #RealNiccaSalimiana
900,3,0,3,0,1,#SignsOfCockBlockin ---- & gt; RT @tribexyunglion: Niggahs akiwaambia majembe niko chini nikiongea nao ili nisiweze kuendelea & # 128514; #FuckNiggahs
901,3,0,3,0,1,#Uchezaji ni wa takataka.
902,3,0,3,0,1,"#Ibadilishwe kidogo RT @CapoToHeaven Alls niggers wanataka kufanya ni kutomba, tweet, na kunywa soda ya mananasi siku nzima"
903,3,0,3,0,1,#KituGetAlot Je! Wewe ni ... asian? nyeusi? Kihawai? shoga? umepungua? kulewa?
904,3,0,3,0,1,# SouthCarolina imejaa takataka nyeupe
905,3,0,3,0,1,# SplashGang juu yako pussy n% a'z ay @ Benny_Balboa nilijaribu kuwaambia n% a'z !!!
906,3,0,3,0,1,#StopWhitePeople RT @ ABC7: visa 9 vya maambukizo ya virusi vya Nile Magharibi viliripotiwa katika Kaunti ya Orange mwaka huu; Ndege wafu 105 walipatikana wakiwa na virusi
907,3,0,3,0,1,#TBT nakupenda milele ling & # 128115; & # 128114; & # 128152; @brittneycordova http://t.co/KEcfNjyrwE
908,3,0,3,0,1,#THEBOONDOCKS saa 10:30 nicca yangu!
909,3,1,2,0,1,#KWELI RT @notashley: David ndiye Charlie Brown wa #Scandal
910,3,0,3,0,1,#Yeye mtoto wa kitoto wakati wewe hatimaye unapoingia kitandani na kibofu chako cha mkojo kimeamua wakati wake wa kupiga
911,3,0,3,0,1,#Huyo mtoto wa kitambo wakati unawasha redio na wimbo uupendao umewashwa lakini ndio mwisho wa wimbo
912,3,0,3,0,1,#Yule mtoto wa kitambo wakati unatembea kupitia nyumba yako gizani na unakanya kidole chako kidogo ukutani
913,3,0,3,0,1,#Ninanibofya Wakati unapoacha madirisha ya gari yako chini na inanyesha ndani ya gari lako na inaonekana kama kimbunga katrina kilikimbia katikati ya yule biti
914,3,0,3,0,1,#WatuWaingi wa KujichekeshaMamboMaishani watu ambao HAWANA furaha na kuomboleza-100% ya wakati huo.
915,3,0,3,0,1,#Vitu NitafundishaMtoto Wangu jinsi ya kucheza deez niggas n bitches kuwa nyoka.
916,3,0,3,0,1,# Vitu SioKufanyaOnAFirstDate mpe kila da da U gotta kiharusi cha nusu pussy bc ikiwa utamwaga dick juu ya bitch yeye atakuwa anoyin mno
917,3,0,3,0,1,# TjohnGang & # 128520; lil bitch nifuate! http://t.co/sd8UhT4DNY
918,3,0,3,0,1,#ToMyFutureSonUnaweza kutomba majembe lakini wewe ni bora usipende majembe ya demu.
919,3,0,3,0,1,"#TrayvonMartin alimtaja Zimmerman kama ""mtapeli wa punda"". Kijambazi wa kibaguzi."
920,3,0,3,0,1,# TweetLikePontiacHolmes & # 160;
921,3,0,1,2,2,Ninafanya kinyunyizio cha Pontiac ..
923,3,0,3,0,1,"""amefanye hivi na hivi"""
924,3,0,3,0,1,"Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga """
925,3,0,0,3,2,"#TweetLikeYourBestfriend ""Niliunda na vitanzi 3!"" @lilkrebs"
926,3,0,3,0,1,#UMightHuingii & # 128514; & # 128514; & # 128514; fucc nicca #BeerandTacOS #TunamalizaMwishoLeft http://t.co/45FV79CV0z
927,3,0,2,1,1,"#VinitaHegwood anaweza kupata kazi kwa naacp. Au kama The AG. Nasikia wanapenda ""utofauti na uvumilivu"". Kwa muda mrefu kama wewe sio mkosaji #tcot"
928,3,0,1,2,2,#Virginia imejaa takataka nyeupe.
929,3,0,0,3,2,#TuRepublicNoReRegime #POTUS BO ilikiuka uhuru wa USA w / wazi mpaka / Jihadis / jinai / wagonjwa / Wahaiti / S. Wamarekani #ImpeachObama
930,3,0,1,2,2,#WestVirginia imejaa takataka nyeupe.
931,6,0,1,5,2,#Ninapenda Siagi ya Karanga Oreos & lt;
932,3,0,3,0,1,#Ni Nini UngebadilishaKuhusuYakoPita majembe niliyopoteza wakati na
933,4,0,1,3,2,#WhyIHateInstagram inaweza kufanya kudanganya kidogo hadi alama nne kwa kiwango cha 1 hadi 10
934,3,0,3,0,1,# WorldSeriesGame3 Hunter Pence anamkasirisha sana anapaswa kuwa Mchezaji wa Red Sox. Shave mjinga na chukua Vyvanse yako & # 9918; & # 65039; & # 9918; & # 65039; & # 128074; & # 128074; #Yankees 2015 !!
935,3,0,0,3,2,#Yankees
936,3,1,0,2,2,#Yankees #FireCashman Sitaki Arod arudi.
937,3,0,3,0,1,#Yankees #Jeter Mwache acheze inning nzima. Hiyo inafaa.
938,3,0,0,3,2,#Yankees #SEC Robertson in Guy ni mzuri. Mtungi wa SEC !!
939,3,0,3,0,1,"#Yankees 3, #Astros 0: McCarthy amshinda Keuchel katika fainali ya mfululizo http://t.co/hIJJAUKtJN"
940,3,0,3,0,1,#Yankees 6-0. Nyimbo tisa sawa. Bei ... Sio usiku wako.
941,3,1,2,0,1,# Yankees Jaribu wewe DirectTv kuzima mchezo wa Yankee. Na freaking WALK OFF! Unaniua douche ya setilaiti.
942,3,0,1,2,2,#Yankees Jamani. Vizuri Joe kwamba hoja ya bullpen ilisaidia sana.
943,3,0,2,1,1,#Yankees silalamiki juu ya Royals kushinda au kupoteza mchezo7. Walionyesha moyo. AL safari au ufe! Hakuna eneo la kubadilika. Waliipata!
944,3,1,2,0,1,#Yankees nilienda kwa Golds na Cruz mnamo 2010 wakati alikuwa Sauti. Hakuna nguvu ya juu / chini ya mwili .. Hmm sasa 40 HR hitter. Sitasema neno S.
945,3,0,3,0,1,#Yankees Ikiwa Royals wana uuzaji wa moto. Nataka timu nzima !! Acha Gardner na Tanaka. Wengine wanaweza tafadhali kwenda. Pamoja na Joe na Cash.
946,3,0,3,0,1,#Yankees Nice amerudi @Michael Kay. Unahitaji kuendelea hivi!
947,3,0,3,0,1,#Yankees Pineda alihitaji hiyo 6'7. Mchezo mzuri!
948,3,0,3,0,1,"#Yankees Primo! Nimefika tu nyumbani na Mizinga iko kwenye MLB. Mwishowe! Nao wanashinda! Bora zaidi. Wakati wa kuwa mbaya, Sept itaita wakati"
949,3,0,3,0,1,#Yankees walipigwa na jambazi
950,3,0,3,0,1,"#Yankees huchukua michezo yote mitatu huko MoTown, mimi ni callin 'it !!! #MLB"
951,3,0,3,0,1,#Yankees walipoteza msimu wa Nu & # 241; ez #rays #mlb
952,3,0,3,0,1,"#NdiyoYeye ....... Tumeanza kujenga #windturbines SO FUCKIN ""WAKUBWA wanaweza kuua kundi zima la ndege kwa njia moja & gt;"
953,3,0,0,3,2,#NdioTulikuwa ..... tatoo za kuumwa kwetu ili kufisidi wanaume wengi iwezekanavyo #Misri na kuwa #ng'ombe #prod # kupiga kura & gt;
954,3,0,3,0,1,#HutachukuliwaZaidiUkijivunia kuwa takataka nyeupe #KedollarSignHa
955,3,0,3,0,1,#kukubali & # 58399; & # 58399; RT @oliviaMrose: Kuna badd chache lakini idk..machanganyiko mchanganyiko ni kweli iko wapi
956,3,0,0,3,2,#anywere & # 8220; @TheCooleyShow: LA = mitende na hali ya hewa nzuri
957,3,0,3,0,1,"Yoyote yalikuwa mengine = hali ya hewa ya kutisha na hakuna kuumwa & # 8221; """
958,3,0,0,3,2,# mbaya #ass #mikete ya ndani
959,3,0,2,1,1,#mawingu ya boom
960,3,0,3,0,1,#bslfe katika hii bitch #PullUp nafasi ya 40 na Washington A-80 http://t.co/H2HV64h9wh
961,6,1,5,0,1,#creamteam ikiacha majembe w #crebreath
962,3,1,2,0,1,#kunywa #trash #trash #wasted @ Farasi Rasimu http://t.co/UvWkhpEswh
963,3,0,3,0,1,#matiti YAUAWA #Yesu Kristo & gt; HELLO !!!!!!!!!!!!!!!!!!!!!!!!!!! Lakini chochote. Endelea. #kuoa mwenyewe katika mifuko ya # Farao & gt;
964,3,1,2,0,1,"#mauza ni KWA HURUMA kiashiria cha # kisayansi kuwa KITU KITU KIMEKOSEA & gt; Usisherehekee kama ""watu wa kipekee"" kwani wao ni # saratani & gt;"
965,3,1,2,0,1,#zimamoto ni kazi ya takataka nyeupe
966,6,0,6,0,1,#foxnews hukata wakati Democrat anazungumza na kudai kuwa wa haki na usawa. Mtandao wa LMAO uliojaa #mbaiba na waongo.
967,3,0,3,0,1,#gouache #inktober #upakaji rangi #t #tiki #wahine #surf #monkey #bright #happysunday # amani inayotaka & # 8230; http://t.co/l73hiK0IZ8
968,3,1,2,0,1,#uaminifu hatupendi majembe haya
969,3,0,3,0,1,#mauza mchumba wa asali
971,3,0,1,2,2,"Mashabiki wa #hoosier, je, cody zeller anateua kwa miaka hii #NBA rasimu? #iubb"
973,3,0,3,0,1,Kwa nini mtu yeyote kutoka Pwani ya Jersey ni maarufu. Ninapaswa kwenda kuwa shitbag ya mwongozo ikiwa inamaanisha pesa kwa familia yangu.
974,3,0,2,1,1,"#inktober #twentysix #gouache #mt snappy pappy and his bitch 3.5x2.5 ""good thing sable paintbrushes & # 8230; http://t.co/4gYBEI5Mkl"
975,3,0,3,0,1,#watu bado wananing'inia. #Yankees tunahitaji ushindi huu. NFL. Sio JUMAPILI !!
976,3,1,2,0,1,#iubb # 1 inafaa tena usiku wa leo! #Indiana #IU #ncaa #hoosierdaddy #HoosierNation #hoosiers
977,3,0,3,0,1,#klokus huyu chizi ametobolewa pua & # 128514; & # 128514; & # 128514; & # 128514; & # 128514; & # 128514; & # 128514; & # 128514; https://t.co/1Ia8Nx6zrS
978,3,0,3,0,1,"#nyoya sijali nimepata shida zangu za #gayboypypes kila mahali, mimi ni #bitch mimi ni #champ, nimejaa kabisa & # 8230; http://t.co/Qia88qGmWh"
979,3,0,2,1,1,"#metali tu, honkies!"
980,3,0,3,0,1,#milesthompson #goauche #wetback #ca http://t.co/g3Ze8bqLPG
981,3,0,3,0,1,#morningjoe mthibitishe sawa sawa! Liberals hutumia ukweli wa ukweli kutumia mihemko kufanya maamuzi. Ukweli unapaswa kulaaniwa kuwa kauli mbiu ya teabagger
982,3,0,3,0,1,#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http://t.co/vii3SmGRm3
983,3,0,3,0,1,#mt #goauche #monkey #painting paint #vinyl #jazz #lounge http://t.co/hueH4HCxx7
984,3,0,3,0,1,#mt browngal #gouache #monkey #tiki http://t.co/kFhj8lWhbs
985,3,0,3,0,1,#chakula cha mchana cha mchana cha mchana nipate & # 127849; http://t.co/5FJForyY2e
986,3,0,3,0,1,#kucheza witcha bitch pussy pussy inda hood ona sofa.wit plastiki juu yake
987,3,0,3,0,1,#np Shy Glizzy - Awwsome (Remix) (Feat. 2 Chainz & amp; A $ AP Rocky) kupitia @Spinrilla. http://t.co/OWxtdRKWbC
988,3,2,1,0,0,#oomf anaweza kuipata lakini nina baridi hadi da bitch anigonge
989,3,0,3,0,1,# sitisha lakini niggas ni kuumwa RT @CornerBoyP: Kijana niggaz b hivyo bitch alifanya u cud busu em n da kinywa !!
990,3,1,2,0,1,#philhughes @Yankees #nyy bora basi timu nzima ya UR
991,3,2,1,0,0,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Anal | Anal gap tranny kucheza panty nylon sehemu http://t.co/35oTesnwmx"
992,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Anal | Mkundu wa mkundu wa BBC http://t.co/3XNeG5mnRk"
993,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Anal | Blonde tranny punda fucked http://t.co/80aRX0QJxz"
994,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Anal | Mchoro mgumu wa british anal anal http://t.co/lRuEixMy21"
995,3,1,2,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #BBW | BBW Babe wa Brazil amechomwa ndani ya pussy na punda http://t.co/Z7ksrFpmz9"
996,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Babe | mkundu wa mtoto mchanga http://t.co/3MxBXeZqxR"
997,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Ukiwani | Alikamatwa msichana akipiga pussy yake katika pwani ya uchi http://t.co/h8lGiTFYie"
998,3,2,1,0,0,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #BigTits | Nguo nzuri za preggie slut kubwa hucheza na pussy ya kuvimba http://t.co/iTCpEBCem4"
999,3,0,0,3,2,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Funga | Pussy nyingine funga http://t.co/hBjDGvENXa"
1000,3,0,0,3,2,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #FungaUp | Kuchusha pussy na kidole chenye vidole http://t.co/bKYeoUwWv2"
1001,3,1,2,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #FungaUp | mchezaji wa pussy amateur milf karibu http://t.co/2uHL7dhHu1"
1002,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #FungaUp | mkusanyiko juu ya uzuri wa pussy closeup http://t.co/UonsdrAuV0"
1003,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #FungaUp | mkundu kutomba karibu http://t.co/0dvaZWLq2q"
1004,3,1,2,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #CreamPie | Msichana mdogo wa Kijapani mwenye nywele zenye nywele http://t.co/l46q7MoGGr"
1005,6,0,6,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Desi | Spicy Oriental Paki Brunette huvuta un http://t.co/OrP642PomF"
1006,3,1,2,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Desi | paki http://t.co/XxcdQvzI9t"
1007,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Desi | paki http://t.co/cOfGRtW9br"
1008,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Mwabaya | ebony texas bbw na pussy kubwa ya kina http://t.co/dBbxsoW8M2"
1009,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Hasira | Titi za kupendeza na za mwitu na kutomba pussy http://t.co/8HkC56j7c9"
1010,3,2,1,0,0,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Urafiki | Kahaba mwenye rangi ya kuchekesha hupigwa na uso http://t.co/Kd9nU3tmWz"
1011,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Kupiga | Jamaa anapiga ngumi kubwa ya mkewe http://t.co/snFAf5Uxxb"
1012,3,1,2,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Kupiga | Sauti nzuri zaidi za kupiga nguruwe huru http://t.co/1PMAGSPkud"
1013,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Kupiga | Kupigwa kwa Cream Cream http://t.co/b4JCMCtEwq"
1014,6,0,6,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Nywele | Mtoto mwenye nywele mwenye umri wa miaka 21 akipiga kwenye vidole http://t.co/KvgoxkN9vG"
1015,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Nywele | Nywele Florence anapiga dildo kwenye pussy yake yenye nywele nyekundu http://t.co/4DM8Fpcb2d"
1016,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Nywele | Pussy ya nywele http://t.co/9DOIbSkT17"
1017,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Nywele | pussy yenye nywele http://t.co/Ntg2b0qDmx"
1018,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Mkono wa Kazi | Kazi ya mkono na cum kwenye pussy ya mpira http://t.co/zGcnmR2kLA"
1019,3,0,2,1,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Kamera zilizofichwa | Kijana wa kike anayetamba mkundu wa hitchencam http://t.co/Bt8C6qQCTd"
1020,6,0,6,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Kamera zilizofichwa | Shots pussy ya mgombea kutoka kwa siri c http://t.co/IKpJ0etz71"
1021,3,1,2,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #NyumbaniKutengenezwa | Nyumba imetengenezwa. Mke wangu akisugua mkundu wake http://t.co/ldb9aFwVdM"
1022,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #NyumbaniKutengenezwa | Kutumia kitapeli changu cha kujitiisha nje. Amateur wa nyumbani http://t.co/Fu6AggzHQd"
1023,3,1,2,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Iitaliano | pussy yangu ya mtoto http://t.co/1O7AJdBjLc"
1024,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | # Kijapani | Msichana mchanga mzuri wa Kijapani & # 8217; c | http://t.co/wt5SSOF9rW"
1025,3,1,2,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | # Kijapani | Kijana mchanga wa Kijapani & # 8217; shangazi mwenye nywele amepanda http://t.co/rg3PObaKKD"
1026,3,1,2,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Korea | mpenzi wa korean pussy http://t.co/Od1MQUudnN"
1027,3,0,3,0,1,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Latina | Kifaranga wa Latina anapigwa pussy yake kwa pumzi http://t.co/4dhwuI5ARd"
1029,3,2,1,0,0,"# porn, # android, # iphone, # ipad, # ngono, # xxx, | #Latina | Latina kukomaa Mkubwa Mkubwa http://t.co/D4ICvCz1Bk"
